Username,ID,SurveyDate,Level,Wins,VIP,Title,Effect,Pet,Death,GearEquipped
limalimon_71,1562868938,2024/06/13,47,2193,n,Dull,Heartbeat,Evil Duck,Terminate,"Fire Extinguisher | Ra'k Guitar | Dragonshead Cannon | Nunchucks | R-80 | Alpaca Plushie | Slush Cannon | Flower Feet"
solsiecooklie,1256205091,2024/05/04,47,2193,y,Disestablishmentarianist,,Bunny Egg,Abduct,"Stop Hitting Yourself | April Showers | Fortune Telling Eight Ball | Silly Guitar | Blue Throwing Barrel | Skeleton Foam Finger | Metal Guitar | Rolling Pin | Throwing Spork | Egg Locater | Staff of the Woodlands | Ghost Bag | Soul Lantern | A Very Special Monster | Protest Sign: Noobs | Eggstaff | Bloxxy Radar | Bonk Bat | Halloween Sparkler | Dragonshead Cannon | Didgeridoo"
lenkaaliviakirani,680320399,2024/11/29,47,2193,n,Error,Lightning Storm,8-bit Frog,Ascend,"Item of Sentiment"
domenik_980YT,1126715981,2024/10/20,47,2192,n,Unique,Fall,Epic Pumpkin,Curse,"Stop Hitting Yourself | Pumpkin Gun | Clown Gun | Ultra-Flat Spray Paint | Eggstaff | Saxophone | Soul Lantern"
rudavia,261714984,2024/10/01,47,2192,n,Geek,,LOLHOO,Shatter,"Stop Hitting Yourself | Cymbals | Red Stratobloxxer | Inflatable Saxophone | Ice Cream | Teddy Bloxpin | Epicsauce | Taco | Space Sandwich"
Lincoln565853,146756965,2024/08/31,47,2192,n,,,,Vanish,"Stop Hitting Yourself | April Showers | Wooden Sword | Fake C4"
DwarvenMithril,104768813,2024/12/01,47,2192,n,Popper,Smoke,,Drop Tokens,"Dragonshead Cannon | Laser Finger Pointers | Otherworldly Sceptre | Torch | Protest Sign: Noobs"
Leone984,1017239794,2024/12/15,47,2192,y,Enigmatic,Red Divergent,Epic Egg,Balloon,"Lucky Harp | RedBLOX | Laser Finger Pointers | Snowball | Christmas Tree Lights | EPIC Stamper | Item of Sentiment | Egg Locater | Frost Potion | Pizza | Taco | Metal Detector | Protest Sign: Touch Grass | Egg Hammer | Exploding Heart | Epic Popper | Bonk Bat | Pest Hammer | Saxophone | Bloxxy Radar | Stop Hitting Yourself | Cymbals | Pinata Bat | Double Cheezburger | Fortune Telling Eight Ball | Blueberry Pie | Shark Launcher | Goblet | Teddy Bloxpin | Science Project: Potato | Otherworldly Sceptre | Big Flower | The Celebrator | Eggstaff | Noob Hot Chocolate | Monster Mash | Shade Potion | Ancient Firecracker | Slush Cannon | Soul Lantern | Witches Brew | Shuriken | Pirate Juice | Epiczza | Basketball | Spray Paint | Ra'k Guitar | War Rocks"
Lunatic_Fox0,3469907701,2024/07/14,47,2192,n,Sinister,Crystalized,,Shark Attack,"Chameleon Potion | Megagavel | Vine Staff | Spell Book of Ice Cold Revenge"
ARCANCIELEPL,2677453476,2024/07/14,47,2192,n,Overseer,,Lil Obsy,Camouflage,"Egg Locater | Otherworldly Sceptre | Face Off Potion | Chameleon Potion | Flower Feet | Fortune Telling Eight Ball | Science Project: Volcano | Shade Potion | Lightblox Jar | April Showers | Staff of the Woodlands"
d0lixaa,2812041554,2024/10/02,47,2191,n,Poor,Transistors,,,""
ExtremeSpleen,265402475,2024/07/05,47,2191,n,Princess,Floating Flower,,Separate,"Alpaca Plushie | Otherworldly Sceptre | R-80 | Green Epicsauce | Staff of the Woodlands | Mega Mallet | Pest Hammer"
NocturneWo1f,4911551051,2024/12/31,47,2191,n,Fresh,Ethereal Mist,Snowman,Ascend,"Snowball Cannon"
xXDumb_stuff,2225652620,2024/11/22,47,2191,n,.,,,Comic Thwack,"Bugle | Jingle Bells"
sunbaby77,1530499930,2024/06/26,47,2191,n,Cute,Floating Flower,Pink Eye,Brick,"Police Badge | Snowball | Christmas Tree Lights | Frying Pan | Christmas Cookie | TOMATOES! | The Christmas Creep | Bandit Dog | Egg Locater | Otherworldly Sceptre | Ink Launcher | Jack Frost | Exploding Heart | Pest Hammer | Starblox Latte | Paint Grenade | Slushie | Bacon Frying Pan | Neon Laser Launcher | Fortune Telling Eight Ball | Inflatable Saxophone | Clown Bomb | Director's Clapboard | Pom-Poms | April Showers | Giant Ninja Star | Big Flower | Protest Sign: Noobs | Flower Crossbow | Roblox Snowglobe | Rolling Pin | The Fiery Sun | Chick Horde | Selfie Stick | Nunchucks | Green Epicsauce | Tennis Racket | Ancient Firecracker | Ticket Launcher | Slush Cannon | Red Balloon | Egg Hammer | Jingle Bells | Whoopee Cushion | Ra'k Guitar | Rainbow Fireworks"
pinkpanda114,104804927,2024/10/06,47,2191,n,Wild,,,Shatter,"Item of Sentiment | Sparkler"
XxpizzaistnicexX,2275827243,2024/11/12,47,2191,n,Entitled,Butterflies,Yellow Tired Tortoise,Drop Coins,"Stop Hitting Yourself | Wooden Sword | April Showers | Green Epicsauce | Pest Hammer | Noise Maker | Ancient Firecracker | Spray Paint | Witches Brew"
cuItizm,654435389,2024/08/09,47,2191,n,Sweetheart,,Dazzling Heart,Curse,"Beach Staff | Stop Hitting Yourself | Mega Mallet | Confetti Cannon | Green Epicsauce | Metal Guitar | Laser Finger Pointers"
tkirax,21789509,2024/04/22,47,2191,y,Raddest,Prismatic Prism,Orange Balloon Animal,Bouncy,"Fortune Telling Eight Ball | Red Pirate Juice | Egg Locater | Big Flower"
Loafobread3,2844654172,2024/12/01,47,2191,y,,,Fiery Phoenix,Lightning,""
Spanishgirl109,585764001,2024/09/02,47,2190,n,Neanderthal,,Alpaca,Spaghettificate,"Bunch of Balloons | Torch | Stop Hitting Yourself | Staff of the Woodlands"
h8annaa,1718626866,2024/11/22,47,2190,y,,,Hedgehog,Freeze,"Compass | Cake | Waffle | Space Sandwich | Tom's Beans | Taco | Pirate Juice | Chimp Friend | Bloxxy Radar | Torch | Ice Cream | Smore | Marshmallow Chirp | Pizza | Latke | Foam Finger | Watermelon | Spinning Robot Helmet"
VixieCookies100,69775730,2024/10/13,47,2190,n,,,,Lightning,"Epicsauce | Red Stratobloxxer | Clown Bomb | Silly Guitar | Giant Ninja Star | Dance Potion | Spray Paint | Staff of the Woodlands"
XxTianas_WorldXx,592277567,2024/07/08,47,2190,n,Fairy,Steam Ring,Neon Horse,Spaghettificate,"Flower Feet"
maxywlero,103483095,2024/04/28,47,2190,n,Fearless,Green flame,Hedgehog,Burn,"Cake | Pizza | Chameleon Potion | Hot Dog | Bloxiade | Chocolate Milk | Ice Cream"
TheRealBatmanFan2004,4951689324,2024/12/14,47,2190,n,Snowman Title,Candy Canes,Santa's Sleigh,Top of Tree,"Frosted Santa | Snowball Cannon | Bauble Staff | Bauble Detector | Santa | Christmas Tree Launcher"
SKUTTIEZ,2494245283,2024/06/15,47,2190,y,Charismatic,Corruption,Sea Dragon,Zero Gravity Ragdoll,"TOMATOES! | Bacon Frying Pan | Flower Feet | Noob Hot Chocolate | Rainbow Wand | Cherry Pie"
toyadied,105687799,2024/09/30,47,2189,n,Plucky,White sparkles,Scorch the Ever Faithful,Explode,"Stop Hitting Yourself | Pinata Bat | Ancient Firecracker | Protest Sign: Noobs | R-80 | Pest Hammer | The Celebrator"
Ashleedragneel,212524542,2024/07/29,47,2189,n,Legend,Lightning Storm,Sabretooth,Spaghettificate,"Witches Brew | Pinata Bat | Disguise Watch | Flower Feet | Dance Potion | Pest Hammer | Staff of the Woodlands | Big Flower"
ariiilene,71655435,2024/11/01,47,2189,y,Princess,,,Disco,""
CrystalGold19July,1167919188,2025/01/12,47,2189,y,Freaky,Shine,Octavius the Octopus,Lightning,"Annoying Elf | Panda Friend | Christmas Tree Lights | Kunai | The Midas Glove | Otherworldly Sceptre | Flower Feet | Exploding Heart | Epic Popper | Chocolate Milk | Saxophone | Yellow Snowball | Dragon Plushie | Pumpkin Bucket | Snowman Gun | Protest Sign: Egg Hunt Nao | Santa | Big Flower | Christmas Tree Launcher | Green Balloon | Slush Cannon | Heart Balloon | Frisbee | Meteor Staff | Basketball | Misfortune Cookie | Chocolate Bunny | Beehive | TOMATOES! | Powerful Paintbrush | Tom's Beans | Bauble Detector | Frost Potion | Pizza | Red Foam Finger | Bacon Launcher | Pest Hammer | Slushie | 4-String Roblocaster | Fortune Telling Eight Ball | Skele-tar | Silly Guitar | Smore | Love Hurts Ray Gun | Frosty the Snowfriend | Bloxiade | Metal Guitar | Rolling Pin | The Fiery Sun | Confetti Cannon | Shade Potion | Soul Lantern | Ticket Launcher | Jingle Bells | Ra'k Guitar | Jingle Bell Launcher | Snowball | 4th of July Fireworks | Spider Flinger | Balloon Sword | Apple Pie | Item of Sentiment | The Christmas Creep | Brighteyes's Sparkling Shillelagh | Bandit Dog | Egg Locater | Ink Launcher | Sign: This Is NOT Epic | Liberty Torch | Megagavel | Ghost Potion | Noise Maker | Throwing Bolts | Caltrops | Skull Gun | Face Off Potion | Cake | Pom-Poms | Seranok's Golden Chalice of Fame | Gravity Gun | Ice Cream | Watermelon | Staff of Neverending Frost | Tambourine | Space Sandwich | Crab Horde | Rainbow Fireworks | 8-Bit Ninja Stars | R-80 | Marshmallow Chirp | Bauble Staff | Frosted Santa | Present Basket | Festive Plungers | Ancient Firecracker | Starblox Latte | RAIG Table | RoVacuum | Slurpee | Inflatable Saxophone | Poison Picnic | Lightblox Jar | Lucky Harp | Bloxilicious Bubble Gum | Witches Brew | Neon Throwing Stars | Bouquet of Pain Throwing Stars | Earth Horn | Protest Sign: Pro Fake Mustache | Halloween Sparkler | Haunted Pizza | Eggstaff | Christmas Cookie | Tennis Racket | Punk Wrist Cuff | Green Epicsauce | Pumpkin Gun | Snowball Cannon | Hot Chocolate | RedBLOX | Chimp Friend | Anubis Staff | Taco | Metal Detector | Science Project: Volcano | Rock It Guitar | Magical Umbrella | Vine Staff | Bonk Bat | Chicken Gun | Spinning Robot Helmet | Bloxxy Radar | Dragonshead Cannon | Red Pirate Juice | Cymbals | Moneybag | Double Cheezburger | Killer Whale Launcher | Pink Coconut Drink | Noob Pop | Pirate Juice | Cherry Pie | Helen The Hiphipapotamus | Teddy Bloxpin | Retro Candy | Flower Crossbow | Roblox Snowglobe | Goblet | Winter Snowfall | Starfish | Foam Finger | Game Studio Executive Briefcase | Latke | Hot Dog | Compass | Flute | Snowball Launcher | Waffle | Torch | Tiger Warrior Club | Shark Launcher"
azveiq,701475950,2024/12/11,47,2189,n,Suspect,Red Divergent,Friendly Raccoon,,"Item of Sentiment | Otherworldly Sceptre | Banjo | Saxophone | Killer Whale Launcher | Crab Horde | Big Flower | Moneybag | Dragonshead Cannon"
thethirdwotwot,583847131,2024/08/16,47,2189,n,Athlete,Lemons,Threatening Goose,Top of Tree,"Stop Hitting Yourself | Starfish | Lightblox Jar | Christmas Tree Lights | Bighead Potion | Dragonshead Cannon | Pest Hammer"
patit68,244193257,2024/10/19,47,2189,n,Epic,Butterflies,Jellyfish,,"Epicsauce"
UsuallyPaige,113413339,2024/06/19,47,2189,n,Noble,,Turtle,,"Protest Sign: Noobs | Item of Sentiment | Drone | Disguise Watch | Fortune Telling Eight Ball | Saxophone | Bunch of Balloons"
senselessIy,317649297,2024/12/15,47,2189,n,Ghostly,Ghosts,Penguin,Ghost,"Stop Hitting Yourself | Panda Friend | Skeleton Foam Finger | Metal Guitar | Big Flower | Epicsauce | Protest Sign: Noobs | Pest Hammer | Chocolate Milk | Zombie Protest Sign"
dollielany,999350284,2024/11/16,47,2188,n,Epic,,,,"Epicsauce | Bloxilicious Bubble Gum | April Showers | Panda Friend | Alpaca Plushie"
yui4868,1830548494,2024/08/04,47,2188,n,Cute,Robux logos,Rudolph the Reindeer,Spaghettificate,"Stop Hitting Yourself | Torch | Pest Hammer"
forestbeenbuster,1195552819,2024/09/23,47,2188,y,Suspect,,,Drop Stars,"RedBLOX | Rainbow Fireworks | Compass | Bonk Bat | Magical Umbrella | Pest Hammer | Bloxxy Radar"
s0yg3164,3536369205,2025/01/04,47,2188,n,Athlete,Yellow flame,,Bouncy,"Hot Chocolate | Shark Launcher | Bauble Detector | Squid Launcher | Exploding Heart"
ClassicLuvxlly,4085943632,2024/06/05,47,2188,n,.,Wisps,Red Balloon Animal,,"Fortune Telling Eight Ball | Christmas Tree Lights | Protest Sign: Eggs are for eating | Protest Sign: Egg Hunt Nao | Slush Cannon | Sign: This Is Epic | Christmas Tree Launcher | Egg Locater | iLift Three | Confetti Cannon | Pest Hammer | Chameleon Potion | AFK Sign | Magical Umbrella | Protest Sign: Save the Noobs | Frosted Santa"
08_Laro,2289333462,2024/06/12,47,2188,n,Fighter,Blackholes,,Ghost,"Witches Brew | Bloxilicious Bubble Gum | Misfortune Cookie | Snowball | Chocolate Bunny | Haunted Pizza | Pumpkin Bucket | Spray Paint | Cherry Pie | Christmas Cookie | Tambourine | Stop Hitting Yourself | Compass | Starblox Latte | Roblox Snowglobe | Zombie Protest Sign | Skeleton Foam Finger | Wooden Sword | Fortune Telling Eight Ball | Foam Finger | Disguise Watch | Ghost Bag | Protest Sign: Eggs are for eating | Saxophone | Flower Feet | Magical Umbrella | Spinning Robot Helmet | Eggstaff | Whoopee Cushion | Cursed Mummy Friend | Bloxxy Radar"
VoiA9876,2249353843,2025/01/11,47,2187,n,,Cosmic Trail,Banana Dog,Shatter,"Witches Brew | Bloxilicious Bubble Gum | Snowball | Chocolate Bunny | Ticket Launcher | Caltrops | Christmas Cookie | 8-Bit Ninja Stars | Dance Potion | Compass | Whoopee Cushion | The Christmas Creep | BANG! | Tom's Beans | Bauble Detector | Yellow Snowball | Bloxxy Radar | Bighead Potion | Pirate Juice | Hot Chocolate | Pest Hammer | Starblox Latte | Staff of the Woodlands | Epicsauce | Green Balloon | Bloxiade | Earth Horn | Saxophone | Metal Guitar | Green Epicsauce | Cherry Pie | Marshmallow Chirp | Tambourine | Roblox Snowglobe | Santa | Goblet | Magical Umbrella | Ancient Firecracker | Hot Dog | Nunchucks | Face Off Potion | Stop Hitting Yourself | Bunch of Balloons | Protest Sign: Noobs | Noise Maker | Jingle Bells | Tiger Warrior Club | Cursed Mummy Friend | Zombie Protest Sign"
disociandO0,4388306867,2024/06/06,47,2187,y,Nametag,,,,"Stop Hitting Yourself"
lisunia,53485562,2024/04/27,47,2187,n,Friendly,,Gremlin,,"Stop Hitting Yourself | Protest Sign: Noobs | Item of Sentiment | Chameleon Potion | Slingshot"
ULIKEPOMPIES21,1379123962,2024/12/27,47,2187,n,Noob,,Fluffy Unicorn,Explode,"Stop Hitting Yourself | Red Pirate Juice | Pizza | Foam Finger | Taco | Throwing Barrel | Protest Sign: Noobs | Christmas Cookie | Big Flower | Teddy Bloxpin | BANG! | Tom's Beans | Metal Guitar"
IchMagDeineMutterlol,946785653,2024/12/15,47,2187,n,Claus,Bauble Master,Little Penguin,Top of Tree,"Snowball Cannon | Bauble Detector"
sova3570,1340249822,2024/11/21,47,2187,n,Wizard,Butterflies,Snowy Owl,Terminate,"Pest Hammer | Big Flower"
Pinkgirlyuni,1621017291,2024/10/05,47,2187,n,Cupid,Doodle Hearts,Bunny Egg,Disperse,"Epic Popper | Pest Hammer | Saxophone"
mulki08,87090197,2024/11/29,47,2187,n,,Hot Headed,Bad Bird,Abduct,"Kunai | Otherworldly Sceptre | Staff of the Woodlands"
PhiliDevv,3241900458,2024/12/25,47,2187,n,Murderer,Healing Pulse,Little Penguin,The Claw,"Bauble Detector | Otherworldly Sceptre | Snowball Launcher | Pumpkin Gun | Spell Book of Ice Cold Revenge | Snowman Gun | Snowball Cannon | Stop Hitting Yourself | The Celebrator | Winter Snowfall | Item of Sentiment"
boyana06,1188842901,2024/08/10,47,2187,n,,,,,"Egg Locater | Drone | Fortune Telling Eight Ball | Disguise Watch | Staff of the Woodlands | Magical Umbrella | Starblox Latte | Metal Guitar | Torch | Saxophone | Bloxxy Radar"
appatocool,1672640894,2024/08/17,47,2187,n,INSOMNIAC,White flame,Big Friendly Bee,Spaghettificate,"Alpaca Plushie | Shark Launcher | Pest Hammer | Teddy Bloxpin | Big Flower | Speech Bubble | Confetti Cannon | Item of Sentiment | Exploding Heart"
zack81312,124410264,2024/08/28,47,2186,n,Brave,,Bunny Egg,,"Beach Staff | Haunted Pizza | Pumpkin Bucket | Goblet | Teddy Bloxpin | Item of Sentiment | Big Flower | Wooden Sword | Green Epicsauce | Metal Detector | Egg Hammer | Torch | Egg Locater | Bloxiade | Pest Hammer | Liberty Torch"
Chaotic_pomegranite,2336120077,2024/07/30,47,2186,n,INSOMNIAC,Funny Bone,Cool Crab,Ascend,"TOMATOES! | Monster Mash | Latke | Alpaca Plushie | R-80 | Fortune Telling Eight Ball | Pest Hammer"
RainbowGlowMia,1912314088,2024/07/27,47,2186,n,Demigod,White sparkles,,Drop Robux,"Witches Brew | RedBLOX | Chicken Gun | Item of Sentiment | Bandit Dog | Pest Hammer | Slushie | Epicsauce | Fortune Telling Eight Ball | Starfish | Cherry Pie | Santa | Big Flower | Rolling Pin | Paint Grenade | Moonwalk Potion | Protest Sign: Save the Noobs | Red Balloon | Flute | Bugle | Saxophone | Monster Mash | Ra'k Guitar | Otherworldly Sceptre"
darkshadowanon,1978170364,2024/05/27,47,2186,n,Loser,,Crow,Flatten,"Epicsauce | Pinata Bat | Chicken Gun | Starfish | Silly Guitar | Stop Hitting Yourself | Chick Horde | Snowman Gun"
NEUG12345,1228473967,2024/11/28,47,2185,n,Barista,,8-Bit Tabby Cat,Gravestone,"Icicle Cannon | Item of Sentiment | Slushie | Staff of the Woodlands | Stop Hitting Yourself | Atmoblaster 777 | Crab Horde | Nunchucks | Protest Sign: Noobs | RoVacuum"
Jin2Bom2,1733816377,2025/01/12,47,2185,n,Cute,Festive Tree,Evil Snowman,,"Stop Hitting Yourself | Snowball Cannon | Bauble Detector | Metal Detector | Pest Hammer | Staff of the Woodlands"
IAmRoman_Zolanski,1679487698,2024/12/14,47,2185,n,,,Evil Snowman,Pedestrian,"Carnagecopia | Ink Launcher | Bauble Detector | Snowball Cannon | Caltrops | AFK Sign | Killer Whale Launcher | Pumpkin Gun | Ra'k Guitar"
v0ou1,457995164,2024/11/11,47,2185,n,Imbecile,Light Sprite,Balloon Giraffe,Avalanche,"Epicsauce | Basketball | Bacon Frying Pan | Christmas Tree Launcher | Otherworldly Sceptre | Soul Lantern | Ticket Launcher | Bighead Potion | Torch | Clown Bomb"
ChelseaRL,247785126,2024/12/14,47,2185,n,Artist,Watermelons,Korblox Bird,Drop Stars,"Annoying Elf | Otherworldly Sceptre | Ink Launcher"
Ace_ified,113406371,2024/10/20,47,2185,y,Ghostly,,,Zero Gravity Ragdoll,"Confetti Cannon | Soul Lantern"
6Swirls9,1722200264,2024/12/22,47,2185,y,.,Ice Shards,Winter Fairy,The Claw,"Sea Sorcerer Staff | Cherry Pie | Snowball Cannon | Staff of the Woodlands"
iibeabadoobeeii,5559573614,2024/10/27,47,2185,n,Untouchable,Bubblehead,,,"Speech Bubble | Bandit Dog | Egg Locater | Neon Laser Launcher | Sign: This Is NOT Epic | Soul Lantern | Vine Staff | Noob Hot Chocolate | Bouquet of Pain Throwing Stars | Flower Crossbow | Caltrops"
wolfmen8,376397282,2024/12/15,47,2184,y,,,Gingerbread Man,Curse,"Winsome Wizard Wand | Laser Finger Pointers | Spider Flinger | Disguise Watch | Kunai | Shark Launcher | The Christmas Creep | Monster Friend | Bandit Dog | Otherworldly Sceptre | Ink Launcher | Chocolate Milk | Yellow Snowball | Ice Staff | Pumpkin Bucket | Starfish | Ham Bone | Staff of Neverending Frost | Tambourine | Big Flower | Tennis Racket | Green Balloon | Ghost Bag | Bunch of Balloons | Shuriken | Cursed Mummy Friend | Frisbee | Witches Brew | RedBLOX | Protest Sign: Pro Fake Mustache | Misfortune Cookie | Sonic Boom Tuba | Foam Finger | EPIC Stamper | Skeleton Foam Finger | Snowball Cannon | Bauble Detector | Taco | Jack Frost | Hot Dog | Bonk Bat | Pest Hammer | Slushie | Pumpkin Gun | Snowman Gun | Caltrops | Frosted Santa | Haunted Pizza | Bouquet of Pain Throwing Stars | Inflatable Saxophone | Big Stick | Protest Sign: Save the Noobs | Beast Claws | Pool Noodle | Frosty the Snowfriend | Teddy Bloxpin | Retro Candy | War Rocks | Metal Guitar | Magical Umbrella | Winter Snowfall | Clown Bomb | Selfie Stick | Shade Potion | Green Epicsauce | Nunchucks | Soul Lantern | Ticket Launcher | 8-Bit Ninja Stars | Ceramic Potion | Bag O' Noobs | Pom-Poms | Tiger Warrior Club | Ra'k Guitar | Rainbow Fireworks"
jorge_smith,1356109180,2024/06/06,47,2184,n,Demigod,,,,"Stop Hitting Yourself | Fake C4"
spiderman_4289,979368071,2024/05/27,47,2184,y,Noob,Golden Rays,,Disperse,"Stop Hitting Yourself | Tom's Beans | Disguise Watch | Bugle | Staff of the Woodlands | Bonk Bat | Item of Sentiment | Saxophone | Lightblox Jar"
Ad_tive,1753016859,2024/09/13,47,2184,y,Boss,,Ellie the Emu,Comic Thwack,"Christmas Cookie | Bonk Bat | Saxophone | Ham Bone | Otherworldly Sceptre | Slurpee | Game Studio Executive Briefcase | Heart Balloon | Spray Paint | Pumpkin Bucket"
Roza_Vetrov8,1136996014,2025/01/01,47,2184,n,Demigod,Black flame,,Burn,"Snowball Cannon | Pest Hammer"
foreverhisprncess,1250967603,2024/06/23,47,2183,n,,,,,"Fake C4 | Alpaca Plushie | Dance Potion | Monster Mash | Saxophone | Cymbals | Cake | Stop Hitting Yourself | Item of Sentiment"
lixia254,990054727,2024/07/30,47,2183,n,INSOMNIAC,Purple sparkles,Alpaca,Disco,"Stop Hitting Yourself | Laser Finger Pointers | Witches Brew | Ultra-Flat Spray Paint | Staff of the Woodlands | Epicsauce | Moonwalk Potion"
UnICoRn_S10,469738006,2024/09/29,47,2183,y,uhhactually,Sandwiches,Blorb,Disco,"Stop Hitting Yourself"
Woodzz127,2977328753,2024/12/31,47,2183,n,barcode,Crystalized,Polygonal Snowman,Drop Stars,"Stop Hitting Yourself | Staff of Neverending Frost | Bauble Detector | Otherworldly Sceptre | Starfish | Dragonshead Cannon | RAIG Table | Snowball Cannon"
